0,3.660000,-1028.093994,24.827000
1,1.525000,-1026.751953,23.240999
2,1.159000,-1027.301025,26.596001
3,0.305000,-1025.776001,27.389000
4,-0.793000,-1027.057007,23.058001
5,-0.854000,-1025.654053,23.973000
6,0.244000,-1023.580017,27.023001
7,-2.562000,-1026.081055,25.497999
8,0.122000,-1024.677979,25.986000
9,0.122000,-1027.666992,24.094999
10,-0.122000,-1027.178955,23.363001
11,1.220000,-1026.874023,27.754999
12,0.488000,-1025.227051,24.278000
13,-0.122000,-1025.897949,23.058001
14,-1.098000,-1026.385986,27.389000
15,-1.586000,-1026.935059,26.351999
16,-3.538000,-1025.166016,23.973000
17,-1.098000,-1026.141968,27.754999
18,-3.660000,-1025.043945,25.070999
19,-4.270000,-1025.043945,23.058001
20,-4.392000,-1024.129028,25.924999
21,-3.904000,-1024.677979,23.240999
22,-4.148000,-1024.067993,22.143000
23,-2.440000,-1026.203003,24.521999
24,-2.013000,-1025.166016,23.912001
25,0.244000,-1026.447021,24.216999
26,1.647000,-1026.568970,28.487000
27,2.989000,-1027.484009,29.462999
28,1.525000,-1027.178955,24.400000
29,2.318000,-1029.740967,28.670000
30,0.976000,-1026.812988,30.134001
31,1.342000,-1026.751953,26.169001
32,0.854000,-1025.104980,23.790001
33,1.159000,-1026.812988,27.084000
34,-0.976000,-1027.484009,27.205999
35,-0.366000,-1027.788940,25.986000
36,-3.294000,-1023.945984,25.924999
37,-2.867000,-1025.166016,27.572001
38,-2.379000,-1025.837036,23.790001
39,-2.196000,-1023.031006,25.070999
40,-2.135000,-1025.470947,25.070999
41,-2.196000,-1026.568970,24.705000
42,-0.976000,-1024.556030,25.437000
43,-0.854000,-1027.484009,23.729000
44,0.000000,-1028.155029,23.302000
45,0.000000,-1025.776001,24.583000
46,1.037000,-1026.630005,23.180000
47,-1.037000,-1026.385986,24.400000
48,-1.769000,-1025.531982,29.646000
49,0.305000,-1028.399048,25.864000
50,0.671000,-1027.118042,28.670000
51,-0.427000,-1026.203003,27.023001
52,3.172000,-1026.751953,27.999001
53,3.416000,-1028.276978,26.718000
54,0.122000,-1026.264038,29.097000
55,-0.122000,-1025.227051,25.559000
56,-0.854000,-1024.616943,23.790001
57,-2.562000,-1026.385986,25.681000
58,-1.586000,-1026.020020,28.059999
59,-0.244000,-1026.630005,29.707001
60,-2.928000,-1026.508057,26.169001
61,-0.915000,-1027.301025,22.691999
62,0.000000,-1026.447021,22.936001
63,-1.159000,-1026.447021,24.521999
64,-0.488000,-1024.739014,24.400000
65,-1.708000,-1025.348999,25.864000
66,-0.427000,-1025.776001,26.535000
67,-1.708000,-1024.739014,23.973000
68,-1.952000,-1026.568970,26.108000
69,-1.403000,-1027.301025,27.267000
70,2.623000,-1026.508057,24.278000
71,-0.122000,-1025.470947,25.802999
72,1.159000,-1025.897949,27.511000
73,0.854000,-1027.362061,26.840000
74,-0.854000,-1025.714966,26.657000
75,1.525000,-1025.227051,27.023001
76,-0.610000,-1026.812988,26.291000
77,0.671000,-1027.178955,27.023001
78,1.037000,-1026.568970,23.485001
79,0.854000,-1026.447021,22.204000
80,-0.366000,-1027.118042,25.681000
81,1.952000,-1024.006958,26.474001
82,-1.830000,-1025.043945,23.424000
83,-1.037000,-1025.104980,33.000999
84,1.037000,-1025.714966,21.899000
85,-0.305000,-1028.032959,26.778999
86,0.488000,-1027.057007,28.975000
87,0.915000,-1026.264038,25.620001
88,0.488000,-1026.874023,22.082001
89,0.000000,-1026.447021,25.254000
90,-2.318000,-1024.433960,26.900999
91,-1.403000,-1025.104980,25.375999
92,0.061000,-1022.969971,25.986000
93,-1.952000,-1025.043945,28.975000
94,0.488000,-1027.666992,23.302000
95,0.427000,-1026.385986,23.302000
96,1.586000,-1026.935059,25.070999
97,-0.122000,-1025.531982,24.034000
98,0.366000,-1024.677979,25.375999
99,-2.440000,-1023.580017,26.535000
100,-2.013000,-1026.630005,23.790001
101,-0.061000,-1026.020020,26.778999
102,-0.122000,-1026.995972,25.010000
103,1.403000,-1027.239990,26.474001
104,1.037000,-1027.605957,25.864000
105,-0.305000,-1026.751953,26.778999
106,-0.427000,-1026.874023,25.742001
107,0.610000,-1027.118042,27.205999
108,-0.244000,-1027.118042,22.264999
109,-0.122000,-1026.264038,23.607000
110,-0.976000,-1023.702026,28.548000
111,-3.050000,-1025.470947,27.327999
112,-1.098000,-1026.508057,25.437000
113,-0.793000,-1024.494995,27.877001
114,1.281000,-1025.348999,27.145000
115,2.257000,-1027.362061,25.681000
116,2.562000,-1027.178955,23.973000
117,-0.061000,-1027.118042,23.485001
118,0.183000,-1025.897949,26.413000
119,-1.403000,-1023.885010,27.632999
120,-1.159000,-1024.860962,30.011999
121,0.305000,-1025.654053,25.375999
122,0.671000,-1027.545044,24.034000
123,0.915000,-1028.276978,24.216999
124,1.952000,-1028.215942,23.973000
125,2.196000,-1027.849976,27.205999
126,-0.427000,-1026.691040,28.426001
127,-2.684000,-1023.885010,23.973000
128,-0.122000,-1024.983032,24.583000
129,-2.013000,-1024.921997,28.181999
130,-0.366000,-1024.921997,25.010000
131,1.586000,-1026.751953,25.437000
132,1.220000,-1026.385986,27.023001
133,1.098000,-1027.118042,26.169001
134,1.525000,-1027.118042,21.716000
135,0.976000,-1026.020020,28.426001
136,-0.244000,-1024.129028,26.962000
137,0.549000,-1026.630005,25.010000
138,-2.135000,-1025.714966,25.924999
139,-0.610000,-1024.494995,27.694000
140,0.000000,-1025.837036,24.888000
141,0.610000,-1025.897949,24.705000
142,1.281000,-1026.751953,25.924999
143,0.000000,-1024.921997,25.070999
144,-0.366000,-1026.508057,29.219000
145,-0.305000,-1026.691040,26.169001
146,2.623000,-1028.032959,24.156000
147,1.037000,-1027.057007,24.705000
148,-1.342000,-1025.166016,26.962000
149,1.952000,-1025.104980,28.792000
150,-0.122000,-1025.776001,27.450001
151,2.013000,-1025.043945,25.070999
152,2.196000,-1028.093994,26.047001
153,-0.305000,-1024.556030,29.280001
154,-0.671000,-1025.714966,26.230000
155,2.501000,-1027.301025,23.851000
156,1.647000,-1026.812988,23.790001
157,-0.610000,-1026.141968,24.400000
158,0.427000,-1024.860962,24.705000
159,0.732000,-1026.935059,24.888000
160,0.305000,-1026.324951,25.132000
161,-0.854000,-1026.264038,26.291000
162,0.915000,-1026.020020,25.620001
163,-0.366000,-1026.751953,25.497999
164,0.671000,-1025.470947,26.291000
165,-0.793000,-1026.081055,30.073000
166,-0.610000,-1026.630005,24.156000
167,0.610000,-1026.141968,21.533001
168,0.549000,-1024.983032,25.864000
169,1.281000,-1025.410034,27.877001
170,2.318000,-1027.178955,25.924999
171,1.830000,-1027.057007,27.327999
172,-0.488000,-1026.508057,26.474001
173,2.501000,-1025.410034,26.230000
174,2.379000,-1026.995972,25.802999
175,3.050000,-1029.192017,24.339001
176,0.610000,-1026.447021,25.193001
177,-0.183000,-1025.958984,28.608999
178,0.061000,-1026.751953,24.521999
179,-1.159000,-1024.006958,24.583000
180,-0.671000,-1026.141968,27.145000
181,0.000000,-1026.081055,27.205999
182,-0.549000,-1026.324951,26.351999
183,1.464000,-1027.911011,26.413000
184,-0.854000,-1028.642944,23.240999
185,1.159000,-1026.508057,23.912001
186,-0.061000,-1026.691040,23.546000
187,-0.671000,-1025.531982,25.559000
188,1.037000,-1026.935059,25.864000
189,-1.891000,-1024.129028,26.351999
190,0.122000,-1024.373047,26.900999
191,-1.220000,-1025.837036,25.559000
192,2.135000,-1025.897949,25.864000
193,1.952000,-1027.849976,24.643999
194,0.671000,-1029.009033,25.620001
195,1.220000,-1027.484009,24.339001
196,0.244000,-1026.691040,22.936001
197,1.037000,-1027.057007,30.195000
198,-0.305000,-1026.264038,28.670000
199,1.037000,-1027.057007,26.291000
200,0.305000,-1027.605957,23.790001
201,-0.610000,-1026.812988,26.413000
202,-0.610000,-1023.153015,26.230000
203,-0.793000,-1026.812988,24.521999
204,2.989000,-1024.739014,25.315001
205,-2.562000,-1024.556030,28.792000
206,-0.244000,-1024.983032,26.230000
207,-0.122000,-1027.666992,21.289000
208,1.098000,-1027.301025,24.094999
209,1.220000,-1026.385986,25.254000
210,1.098000,-1026.324951,23.912001
211,3.233000,-1028.886963,27.816000
212,0.122000,-1024.800049,29.097000
213,0.976000,-1026.324951,26.900999
214,1.403000,-1027.849976,25.559000
215,0.793000,-1024.677979,26.291000
216,-0.061000,-1026.812988,25.620001
217,0.183000,-1027.484009,22.691999
218,-0.915000,-1025.104980,26.047001
219,0.366000,-1024.800049,28.243000
220,0.000000,-1024.983032,21.777000
221,1.098000,-1027.057007,22.448000
222,-0.305000,-1027.057007,23.667999
223,-0.793000,-1026.141968,25.620001
224,0.305000,-1026.874023,24.888000
225,1.464000,-1026.812988,27.084000
226,2.257000,-1025.958984,27.572001
227,2.257000,-1026.447021,23.790001
228,0.732000,-1027.118042,26.657000
229,0.122000,-1024.433960,25.802999
230,1.159000,-1022.726013,25.681000
231,0.671000,-1026.141968,24.339001
232,-1.952000,-1025.776001,28.670000
233,0.976000,-1025.470947,26.962000
234,1.098000,-1026.264038,24.827000
235,4.209000,-1025.958984,24.156000
236,3.172000,-1025.714966,26.230000
237,5.612000,-1029.375000,26.718000
238,3.782000,-1028.032959,25.437000
239,4.148000,-1027.605957,24.827000
240,3.294000,-1026.141968,27.389000
241,1.525000,-1028.520996,28.487000
242,2.440000,-1025.654053,28.426001
243,1.159000,-1024.921997,25.497999
244,0.915000,-1025.531982,27.023001
245,0.610000,-1025.837036,24.766001
246,0.122000,-1026.203003,24.827000
247,-1.159000,-1025.958984,25.070999
248,-1.464000,-1025.897949,25.437000
249,1.830000,-1025.531982,22.813999
250,-0.732000,-1025.104980,22.021000
251,0.549000,-1024.739014,25.254000
252,-0.122000,-1026.508057,24.827000
253,-1.098000,-1026.324951,24.339001
254,-1.159000,-1024.677979,24.521999
