0,24.888000,1020.224976,38.491001
1,5.917000,1016.869995,39.650002
2,1.952000,1015.039978,39.771999
3,10.126000,1016.992004,38.735001
4,19.398001,1014.734985,37.820000
5,16.348000,1014.429993,39.101002
6,26.657000,1019.370972,36.599998
7,41.602001,1023.153015,34.403999
8,45.627998,1025.410034,31.415001
9,30.011999,1019.432007,35.745998
10,31.292999,1018.028992,38.917999
11,34.891998,1018.578003,39.528000
12,20.983999,1017.784973,39.101002
13,17.445999,1019.492981,40.199001
14,21.472000,1020.408020,43.737000
15,16.958000,1015.771973,41.297001
16,10.614000,1014.856995,39.894001
17,11.468000,1014.796021,40.992001
18,31.598000,1019.370972,35.745998
19,46.665001,1022.908997,31.049000
20,49.227001,1025.531982,29.402000
21,39.955002,1021.078979,29.524000
22,30.743999,1019.065979,30.865999
23,14.274000,1015.406006,39.161999
24,15.494000,1017.052979,42.700001
25,10.553000,1016.625977,42.090000
26,5.124000,1015.771973,43.431999
27,4.636000,1014.125000,46.237999
28,10.980000,1015.771973,41.053001
29,20.983999,1015.406006,37.576000
30,29.462999,1020.224976,35.806999
31,27.999001,1019.309998,38.186001
32,35.014000,1022.604004,38.430000
33,40.382000,1022.969971,34.709000
34,30.134001,1020.651978,35.136002
35,38.307999,1021.627991,34.891998
36,43.249001,1023.763000,32.390999
37,40.199001,1020.468994,32.757000
38,29.097000,1018.211975,33.916000
39,20.007999,1016.320984,38.247002
40,24.034000,1016.198975,35.868000
41,30.805000,1018.517029,32.452000
42,35.868000,1019.797974,30.561001
43,44.652000,1022.908997,29.280001
44,37.209999,1020.895996,33.183998
45,33.793999,1020.591003,42.700001
46,41.418999,1023.823975,40.748001
47,23.485001,1019.309998,41.723999
48,19.886000,1018.578003,42.028999
49,13.908000,1015.710999,38.979000
50,7.869000,1015.283997,39.345001
51,0.183000,1014.552002,44.529999
52,9.699000,1017.419006,45.750000
53,6.344000,1015.588989,42.334000
54,14.945000,1016.687012,41.418999
55,30.561001,1021.078979,38.307999
56,41.480000,1023.275024,34.465000
57,54.960999,1023.702026,29.768000
58,54.900002,1024.739014,32.330002
59,47.030998,1023.275024,34.221001
60,40.687000,1019.492981,33.733002
61,25.559000,1018.395020,38.856998
62,22.997000,1019.249023,42.882999
63,21.472000,1019.432007,45.506001
64,16.165001,1015.893982,41.358002
65,11.224000,1015.710999,37.758999
66,12.749000,1015.588989,36.599998
67,22.386999,1017.174988,33.733002
68,31.171000,1020.468994,33.123001
69,34.403999,1020.286011,33.733002
70,35.745998,1020.346985,35.501999
71,42.639000,1020.591003,33.733002
72,38.612999,1021.810974,33.733002
73,30.195000,1019.919983,35.257999
74,22.082001,1017.663025,41.358002
75,6.344000,1013.820007,43.310001
76,10.919000,1014.369019,41.541000
77,14.030000,1015.650024,40.504002
78,14.762000,1015.223022,41.358002
79,21.837999,1030.961060,38.430000
80,24.705000,1016.504028,39.161999
81,21.533001,1014.429993,35.075001
82,30.011999,1017.174988,36.539001
83,26.169001,1017.296997,39.771999
84,39.223000,1021.505981,36.050999
85,30.622000,1019.797974,34.465000
86,35.075001,1022.726013,30.622000
87,33.855000,1017.784973,30.743999
88,21.410999,1018.943970,38.491001
89,23.607000,1018.455994,38.674000
90,25.864000,1017.846008,39.040001
91,29.462999,1018.455994,36.599998
92,34.221001,1020.346985,38.063999
93,29.402000,1020.651978,38.247002
94,33.793999,1020.224976,37.637001
95,33.367001,1019.309998,38.430000
96,29.035999,1017.114014,38.612999
97,30.073000,1018.822021,38.125000
98,33.123001,1019.065979,36.112000
99,33.244999,1022.116028,35.196999
100,31.415001,1020.591003,36.234001
101,29.280001,1020.713013,38.735001
102,25.437000,1018.151001,39.101002
103,17.812000,1014.307983,37.881001
104,15.921000,1015.893982,40.320999
105,13.847000,1015.161987,39.650002
106,13.115000,1015.588989,38.186001
107,15.555000,1019.187988,38.186001
108,14.945000,1016.625977,37.209999
109,18.544001,1015.528015,39.040001
110,23.667999,1019.797974,39.161999
111,28.121000,1019.919983,39.771999
112,29.280001,1018.882996,35.990002
113,40.992001,1023.031006,36.050999
