0,6.466000,9.150000,1025.593018
1,5.124000,8.723000,1026.751953
2,6.954000,7.930000,1027.057007
3,6.283000,8.540000,1026.385986
4,5.795000,9.089000,1025.287964
5,5.856000,10.065000,1025.958984
6,5.429000,9.699000,1026.874023
7,5.124000,8.540000,1026.447021
8,6.588000,9.089000,1027.849976
9,4.270000,7.991000,1026.447021
10,7.747000,10.553000,1026.324951
11,4.697000,8.784000,1028.155029
12,5.490000,8.601000,1026.812988
13,7.686000,8.052000,1025.714966
14,5.856000,8.662000,1028.093994
15,5.307000,8.357000,1028.155029
16,6.649000,8.784000,1027.178955
17,5.612000,8.784000,1025.104980
18,5.124000,7.747000,1027.788940
19,5.673000,7.869000,1026.751953
20,6.893000,8.296000,1027.362061
21,6.771000,8.601000,1026.447021
22,5.612000,8.296000,1026.385986
23,6.466000,10.004000,1025.837036
24,5.795000,8.723000,1025.958984
25,6.161000,7.137000,1026.995972
26,5.063000,7.808000,1026.630005
27,4.148000,7.747000,1026.264038
28,5.124000,9.211000,1028.642944
29,5.795000,9.882000,1026.020020
30,5.429000,7.442000,1026.874023
31,6.283000,8.662000,1026.141968
32,5.002000,7.381000,1026.630005
33,5.856000,8.418000,1026.935059
34,6.039000,9.394000,1025.714966
35,6.771000,8.418000,1026.874023
36,5.978000,10.553000,1028.703979
37,4.392000,9.699000,1025.714966
38,7.137000,9.089000,1027.605957
39,4.087000,8.357000,1024.556030
40,6.100000,8.723000,1026.691040
41,3.904000,9.394000,1026.447021
42,5.368000,9.089000,1027.788940
43,5.307000,8.052000,1025.470947
44,6.466000,7.686000,1026.935059
45,5.307000,10.004000,1026.751953
46,5.368000,9.882000,1025.348999
47,7.320000,8.662000,1028.093994
48,6.771000,9.455000,1025.958984
49,7.076000,10.004000,1025.593018
50,7.137000,8.845000,1026.935059
51,6.222000,9.150000,1026.385986
52,6.954000,8.845000,1025.837036
53,6.832000,9.455000,1026.264038
54,5.307000,8.540000,1026.751953
55,5.917000,9.394000,1027.911011
56,4.575000,8.113000,1026.385986
57,6.344000,7.320000,1026.812988
58,5.002000,8.357000,1027.422974
59,4.087000,8.357000,1026.324951
60,7.076000,8.967000,1025.958984
61,5.734000,8.601000,1026.935059
62,5.368000,9.089000,1026.935059
63,5.917000,8.723000,1026.508057
64,5.124000,8.174000,1026.264038
65,5.734000,9.516000,1027.178955
66,6.222000,10.126000,1026.995972
67,4.575000,9.394000,1027.301025
68,7.198000,8.113000,1026.691040
69,6.710000,6.893000,1025.287964
70,5.490000,8.784000,1026.995972
71,5.734000,7.076000,1026.141968
72,6.161000,8.601000,1028.703979
73,6.649000,6.527000,1027.849976
74,6.344000,8.052000,1026.812988
75,6.344000,6.954000,1028.032959
76,6.466000,8.662000,1026.935059
77,6.405000,6.954000,1026.264038
78,6.344000,10.431000,1025.593018
79,7.015000,9.577000,1026.081055
80,5.307000,8.113000,1027.057007
81,6.222000,8.418000,1026.995972
82,7.442000,8.906000,1026.264038
83,6.527000,7.991000,1025.897949
84,5.856000,8.479000,1026.020020
85,6.100000,7.198000,1025.958984
86,7.808000,7.015000,1025.531982
87,5.429000,8.174000,1026.081055
88,6.100000,8.601000,1027.484009
89,5.734000,8.906000,1027.118042
90,3.904000,8.052000,1026.568970
91,5.002000,8.174000,1026.081055
92,5.002000,10.065000,1026.385986
93,5.734000,7.503000,1027.605957
94,3.965000,9.577000,1026.141968
95,6.466000,8.540000,1027.972046
96,5.307000,8.906000,1025.958984
97,7.747000,10.309000,1025.104980
98,6.039000,8.723000,1027.728027
99,5.978000,9.089000,1025.654053
